"pond_id","sample_date","Time","water temp C","pH","Conductivity_uS_cm","DO (mg/L)","SRP MDL =.00567","TDP MDL = .0041","TP MDL = 0.0041","NH3 MDL = .021","UREA MDL = .0202","NO3 MDL = .0073","TDN_mg_L","TN MDL = .0447","SO4 MDL = 1.015","Delta2H_‰","Delta18O_‰","ChlA","Alk MDL = 3.16","Notes","Delta 2H (‰)","Delta 18O (‰)","Tube #","Depth (m)","mL Filtered","L filtered","Rep #","Abs @ 750","Abs @ 665","Abs @ 649","Average","%Error","analyzing_date"
"103",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.68,NA,NA,NA,NA,23,"Surface",100,0.1,1,0.008,0.136,0.063,196.192,-53.5312347088566,2016-08-09
"107",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3485,NA,NA,NA,NA,23,NA,400,0.4,1,0.003,0.032,0.014,9.64539285714286,26.8914470639202,2022-05-20
"40",2017-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4329411764706,NA,NA,NA,NA,23,"Surface",85,0.085,1,0.002,0.017,0.009,20.5776470588235,11.1257217997827,2017-10-23
"50",2015-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2857142857143,NA,NA,NA,NA,23,"Surface",70,0.07,1,0,0.014,0.005,24.9871428571429,-13.6184323366303,2015-11-19
"67",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.64,NA,NA,NA,NA,23,"Surface",20,0.02,1,-0.002,0.002,0,29.7380327868852,-54.4624645814269,2016-05-26
"103",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.704,NA,NA,NA,NA,24,"Surface",100,0.1,2,0.014,0.238,0.115,NA,NA,2016-08-09
"107",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9422857142857,NA,NA,NA,NA,24,NA,350,0.35,2,0.002,0.035,0.014,NA,NA,2022-05-20
"40",2017-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7223529411765,NA,NA,NA,NA,24,"Surface",85,0.085,2,0.001,0.017,0.007,NA,NA,2017-10-23
"50",2015-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6885714285714,NA,NA,NA,NA,24,"Surface",70,0.07,2,0.002,0.019,0.01,NA,NA,2015-11-19
"60",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.646,NA,"Run Date Unknown",NA,NA,24,"Surface",200,0.2,NA,0.022,0.252,0.105,NA,NA,NA
"67",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8360655737705,NA,NA,NA,NA,24,"Surface",122,0.122,2,0.002,0.042,0.017,NA,NA,2016-05-26
"105",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.382,NA,NA,NA,NA,25,"Surface",100,0.1,1,0.021,0.396,0.164,476.784333333333,-19.0452286952941,2016-08-09
"109",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08977777777778,NA,NA,NA,NA,25,NA,450,0.45,1,0.001,0.005,0.002,1.178,14.9783059800037,2022-05-20
"120",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5366666666667,NA,NA,NA,NA,25,"Surface",60,0.06,1,-0.01,0.019,-0.002,40.27,-90.7209668073835,2017-10-23
"5340",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3325,NA,NA,NA,NA,25,"Surface",80,0.08,1,0.003,0.028,0.012,34.12375,12.9455291402616,2015-11-19
"88",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.3816666666667,NA,NA,NA,NA,25,"Surface",120,0.12,1,0.004,0.077,0.031,70.6916530054645,-0.8770097334514,2016-05-26
"90",2014-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.353,NA,"Run Date Unknown",NA,NA,25,"Surface",200,0.2,NA,0.005,0.074,0.029,NA,NA,NA
"105",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.186666666667,NA,NA,NA,NA,26,"Surface",60,0.06,2,0.021,0.293,0.124,NA,NA,2016-08-09
"109",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26622222222222,NA,NA,NA,NA,26,NA,450,0.45,2,0.001,0.006,0.003,NA,NA,2022-05-20
"120",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0033333333333,NA,NA,NA,NA,26,"Surface",60,0.06,2,0.003,0.016,0.011,NA,NA,2017-10-23
"5340",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.915,NA,NA,NA,NA,26,"Surface",80,0.08,2,0.004,0.026,0.012,NA,NA,2015-11-19
"70/71",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5150684931507,NA,"Run Date Unknown",NA,NA,26,"Surface",146,0.146,NA,0.002,0.124,0.045,NA,NA,NA
"88",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.0016393442623,NA,NA,NA,NA,26,"Surface",122,0.122,2,0.003,0.078,0.031,NA,NA,2016-05-26
"109",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.826666666667,NA,NA,NA,NA,27,"Surface",120,0.12,1,0.014,0.174,0.072,131.950256410256,34.6742945088087,2016-08-09
"110",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.684,NA,NA,NA,NA,27,NA,200,0.2,1,0.003,0.023,0.01,14.533,39.2073212688365,2022-05-20
"39",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.708,NA,"Run Date Unknown",NA,NA,27,"Surface",200,0.2,NA,0.005,0.081,0.034,NA,NA,NA
"5340",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.1511111111111,NA,NA,NA,NA,27,"Surface",45,0.045,1,0,0.025,0.007,70.4377777777778,9.33211344922233,2017-10-23
"60?",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.62,NA,NA,NA,NA,27,"Surface",70,0.07,1,0.002,0.033,0.013,55.2785714285714,-13.2368523064996,2015-11-19
"109",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.073846153846,NA,NA,NA,NA,28,"Surface",130,0.13,2,0.005,0.127,0.049,NA,NA,2016-08-09
"110",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.382,NA,NA,NA,NA,28,NA,200,0.2,2,0.003,0.033,0.014,NA,NA,2022-05-20
"5340",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7244444444444,NA,NA,NA,NA,28,"Surface",45,0.045,2,-0.01,0.018,-0.001,NA,NA,2017-10-23
"60?",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.9371428571429,NA,NA,NA,NA,28,"Surface",70,0.07,2,0.005,0.041,0.019,NA,NA,2015-11-19
"66S",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.639,NA,"Run Date Unknown",NA,NA,28,"Surface",200,0.2,NA,0.012,0.071,0.039,NA,NA,NA
"90",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample contaminated",NA,NA,28,"Surface",122,0.122,2,NA,NA,NA,NA,NA,2016-05-26
"110",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498.162857142857,NA,NA,NA,NA,29,"Surface",70,0.07,1,0.01,0.307,0.111,478.791428571428,8.09180257433897,2016-08-09
"117",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.308,NA,NA,NA,NA,29,NA,400,0.4,1,0,0.008,0.003,2.18447619047619,11.3092383485199,2022-05-20
"120",2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.251,NA,"Run Date Unknown",NA,NA,29,"Surface",200,0.2,NA,0.069,0.26,0.137,NA,NA,NA
"39",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.4533333333333,NA,NA,NA,NA,29,"Surface",90,0.09,1,0.004,0.064,0.021,103.131111111111,43.9785386455213,2017-10-23
"63?",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.68,NA,NA,NA,NA,29,"Surface",50,0.05,1,-0.001,0.029,0.009,68.1890909090909,7.30588737201366,2015-11-19
"92",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.797297297297,NA,NA,NA,NA,29,"Surface",74,0.074,1,0.007,0.136,0.052,157.555315315315,58.6993614140379,2016-05-26
"110",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459.42,NA,NA,NA,NA,30,"Surface",70,0.07,2,0.009,0.282,0.1,NA,NA,2016-08-09
"117",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06095238095238,NA,NA,NA,NA,30,NA,420,0.42,2,0.001,0.009,0.005,NA,NA,2022-05-20
"39",2017-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.808888888889,NA,NA,NA,NA,30,"Surface",90,0.09,2,0.005,0.099,0.032,NA,NA,2017-10-23
"63?",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.6981818181818,NA,NA,NA,NA,30,"Surface",55,0.055,2,0,0.031,0.011,NA,NA,2015-11-19
"7040",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.393684210526,NA,"Run Date Unknown",NA,NA,30,"Surface",190,0.19,NA,0.005,0.189,0.062,NA,NA,NA
"92",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.313333333333,NA,NA,NA,NA,30,"Surface",120,0.12,2,0.005,0.121,0.049,NA,NA,2016-05-26
"103",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2448598130841,NA,NA,NA,NA,31,"Surface",107,0.107,1,0,0.07,0.023,134.243157179269,-84.9179929373521,2016-05-26
"117",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.486,NA,NA,NA,NA,31,"Surface",100,0.1,1,0.004,0.067,0.028,66.788,17.0629454393005,2016-08-09
"1255",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.887,NA,NA,NA,NA,31,NA,200,0.2,1,0.009,0.084,0.035,40.0138296703297,19.3591583788956,2022-05-20
"60",2017-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.221951219512,NA,NA,NA,NA,31,"Surface",82,0.082,1,0.002,0.157,0.06,216.857914385266,-1.25800050979239,2017-10-23
"65",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5866666666667,NA,NA,NA,NA,31,"Surface",60,0.06,1,0.006,0.038,0.019,59.3593333333333,4.13526656858232,2015-11-19
"69",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.764285714286,NA,"Run Date Unknown",NA,NA,31,"Surface",56,0.056,NA,0.011,0.105,0.053,NA,NA,NA
"103",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.241454545455,NA,NA,NA,NA,32,"Surface",110,0.11,2,0.0016,0.194,0.094,NA,NA,2016-05-26
"117",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.09,NA,NA,NA,NA,32,"Surface",100,0.1,2,0.006,0.059,0.026,NA,NA,2016-08-09
"1255",2022-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.1406593406593,NA,"Samples were reran original value (26.87)",NA,NA,32,NA,182,0.182,2,0.005,0.061,0.024,NA,NA,2022-05-20
"130",2014-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.225,NA,"Run Date Unknown",NA,NA,32,"Surface",200,0.2,NA,0.017,0.142,0.067,NA,NA,NA
"60",2017-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.49387755102,NA,NA,NA,NA,32,"Surface",98,0.098,2,0.003,0.187,0.074,NA,NA,2017-10-23
"65",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.132,NA,NA,NA,NA,32,"Surface",50,0.05,2,0.004,0.029,0.013,NA,NA,2015-11-19
"105",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.575,NA,NA,NA,NA,33,"Surface",120,0.12,1,-0.001,0.02,0.004,29.0010593220339,-51.2123315191584,2016-05-26
"109",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.96,NA,NA,NA,NA,33,"Surface",60,0.06,1,0.001,0.061,0.025,132.888064516129,28.4872303393834,2017-10-23
"120",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.636,NA,NA,NA,NA,33,"Surface",100,0.1,1,0.002,0.06,0.026,68.485,-8.32007008834053,2016-08-09
"41",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.037,NA,"Run Date Unknown",NA,NA,33,"Surface",200,0.2,NA,0.013,0.102,0.044,NA,NA,NA
"67",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.064,NA,NA,NA,NA,33,"Surface",50,0.05,1,-0.001,0.021,0.007,54.598,-12.9455291402616,2015-11-19
"105",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4271186440678,NA,NA,NA,NA,34,"Surface",118,0.118,2,0.003,0.039,0.014,NA,NA,2016-05-26
"109",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.816129032258,NA,NA,NA,NA,34,"Surface",62,0.062,2,-0.01,0.073,0.024,NA,NA,2017-10-23
"120",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.334,NA,NA,NA,NA,34,"Surface",100,0.1,2,0.003,0.066,0.029,NA,NA,2016-08-09
"18",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3368,NA,"Run Date Unknown",NA,NA,34,"Surface",250,0.25,NA,0.001,0.012,0.004,NA,NA,NA
"67",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.132,NA,NA,NA,NA,34,"Surface",50,0.05,2,0.009,0.034,0.018,NA,NA,2015-11-19
"109",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.0833333333333,NA,NA,NA,NA,35,"Surface",120,0.12,1,0.001,0.075,0.031,72.4575,-6.5532668575832,2016-05-26
"125S",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4833333333333,NA,NA,NA,NA,35,"Surface",60,0.06,1,0.013,0.038,0.023,45.4816666666667,8.80208142474992,2016-08-09
"5",2014-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.565,NA,"Run Date Unknown",NA,NA,35,"Surface",200,0.2,NA,0.014,0.143,0.114,NA,NA,NA
"88",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.115068493151,NA,NA,NA,NA,35,"Surface",73,0.073,1,0.003,0.088,0.039,167.708885597927,-43.6396878726006,2015-11-19
"88",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.778947368421,NA,NA,NA,NA,35,"Surface",38,0.038,1,0.024,0.13,0.048,186.231473684211,-171.34318977119,2017-10-23
"109",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.8316666666667,NA,NA,NA,NA,36,"Surface",120,0.12,2,0.002,0.081,0.034,NA,NA,2016-05-26
"125S",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.48,NA,NA,NA,NA,36,"Surface",70,0.07,2,-0.002,0.024,0.007,NA,NA,2016-08-09
"6",2014-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.395,NA,"Run Date Unknown",NA,NA,36,"Surface",200,0.2,NA,0.104,0.407,0.299,NA,NA,NA
"88",2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.302702702703,NA,NA,NA,NA,36,"Surface",74,0.074,2,0.006,0.142,0.067,NA,NA,2015-11-19
"88",2017-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.684,NA,NA,NA,NA,36,"Surface",100,0.1,2,0.007,0.029,0.013,NA,NA,2017-10-23
"110",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6153846153846,NA,NA,NA,NA,37,"Surface",104,0.104,1,0.002,0.034,0.012,31.6784615384615,31.1689573114468,2016-05-26
"125S",2017-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.5622222222222,NA,NA,NA,NA,37,"Surface",90,0.09,1,0.003,0.076,0.032,83.3855555555556,-22.0102069369862,2017-10-23
"139",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.972,NA,NA,NA,NA,37,"Surface",100,0.1,1,0.003,0.013,0.006,12.657,-10.8240499328435,2016-08-09
"90",2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.5,NA,NA,NA,NA,37,"Surface",120,0.12,1,0.002,0.134,0.042,124.221666666667,11.7182992768304,2015-11-19
"92",2014-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.69875,NA,"Run Date Unknown",NA,NA,37,"Surface",160,0.16,NA,0.03,0.201,0.107,NA,NA,NA
"110",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7415384615385,NA,NA,NA,NA,38,"Surface",130,0.13,2,0.002,0.032,0.013,NA,NA,2016-05-26
"125S",2017-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2088888888889,NA,NA,NA,NA,38,"Surface",90,0.09,2,0.002,0.06,0.024,NA,NA,2017-10-23
"139",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.342,NA,NA,NA,NA,38,"Surface",100,0.1,2,0.005,0.016,0.008,NA,NA,2016-08-09
"2",2014-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.589,NA,"Run Date Unknown",NA,NA,38,"Surface",200,0.2,NA,0.028,0.037,0.03,NA,NA,NA
"90",2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.943333333333,NA,NA,NA,NA,38,"Surface",60,0.06,2,0.001,0.056,0.01,NA,NA,2015-11-19
"117",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9354838709677,NA,NA,NA,NA,39,"Surface",124,0.124,1,0.001,0.013,0.006,21.8922873900293,-100.097384287507,2016-05-26
"39",2017-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.24941176470588,NA,NA,NA,NA,39,"Surface",85,0.085,1,0.001,0.008,0.004,14.5517647058824,72.8757377314254,2017-10-23
"5340",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.036,NA,NA,NA,NA,39,"Surface",100,0.1,1,0.003,0.057,0.022,60.872,7.11000131423315,2016-08-09
"66S",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.339,NA,"Run Date Unknown",NA,NA,39,"Surface",200,0.2,NA,0.004,0.083,0.031,NA,NA,NA
"92",2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8372093023256,NA,NA,NA,NA,39,"Surface",86,0.086,1,0.013,0.073,0.038,62.9202713178295,50.5939903027271,2015-11-19
"117",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8490909090909,NA,NA,NA,NA,40,"Surface",110,0.11,2,0.005,0.036,0.016,NA,NA,2016-05-26
"39",2017-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8541176470588,NA,NA,NA,NA,40,"Surface",85,0.085,2,0.003,0.017,0.007,NA,NA,2017-10-23
"50",2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.355,NA,"Run Date Unknown",NA,NA,40,"Surface",200,0.2,NA,0.001,0.032,0.011,NA,NA,NA
"5340",2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.708,NA,NA,NA,NA,40,"Surface",100,0.1,2,0.003,0.053,0.02,NA,NA,2016-08-09
"92",2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0033333333333,NA,NA,NA,NA,40,"Surface",120,0.12,2,0.018,0.068,0.039,NA,NA,2015-11-19
"103",2014-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.873,NA,"Run Date Unknown",NA,NA,41,"Surface",200,0.2,NA,0.016,0.101,0.045,NA,NA,NA
"103",2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.92,NA,NA,NA,NA,41,"Surface",130,0.13,1,0.015,0.097,0.059,70.658,-10.5805428967704,2015-11-19
"120",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.52,NA,NA,NA,NA,41,"Surface",180,0.18,1,0.006,0.114,0.055,69.1302702702703,-7.55174328138805,2016-05-26
"139",2017-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67058823529412,NA,NA,NA,NA,41,"Surface",85,0.085,1,-0.001,0.005,-0.001,16.7129411764706,84.2742503167676,2017-10-23
"103",2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.396,NA,NA,NA,NA,42,"Surface",150,0.15,2,0.018,0.123,0.074,NA,NA,2015-11-19
"120",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.7405405405405,NA,NA,NA,NA,42,"Surface",74,0.074,2,0.004,0.052,0.026,NA,NA,2016-05-26
"139",2017-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7552941176471,NA,NA,NA,NA,42,"Surface",85,0.085,2,0.003,0.019,0.006,NA,NA,2017-10-23
"35",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.9125,NA,"Run Date Unknown",NA,NA,42,"Surface",112,0.112,NA,0.008,0.195,0.066,NA,NA,NA
"1",2017-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6575,NA,NA,NA,NA,43,"Surface",80,0.08,1,-0.011,0.04,0.008,64.32625,-29.0122617127534,2017-10-23
"1",2021-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.1775,NA,NA,NA,NA,43,"Surface",80,0.08,1,0.01,0.077,0.033,NA,NA,2021-10-21
"159",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.502,NA,NA,NA,NA,43,"Surface",100,0.1,1,0.001,0.052,0.019,54.598,17.9640279863731,2016-05-26
"4240",2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.82,NA,"Run Date Unknown",NA,NA,43,"Surface",160,0.16,NA,0.004,0.18,0.062,NA,NA,NA
"1",2017-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.995,NA,NA,NA,NA,44,"Surface",80,0.08,2,-0.002,0.036,0.012,NA,NA,2017-10-23
"159",2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.694,NA,NA,NA,NA,44,"Surface",100,0.1,2,0.004,0.047,0.02,NA,NA,2016-05-26
"19",2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15255102040816,NA,"Run Date Unknown",NA,NA,44,"Surface",392,0.392,NA,0.002,0.009,0.004,NA,NA,NA
"25",2021-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.870212765957,NA,NA,NA,NA,44,"Surface",94,0.094,1,0.01,0.125,0.052,NA,NA,2021-10-21
